gender,state,city,county,amount,plan,event_type,daystoresolve,event_date_gap,age,service
M,Florida,Miami Beach,Miami-Dade,525.0,{'200_Mbps'},"['ticket', 'order']",22.0,210,41,1
F,New York,Brooklyn,Kings,865.0,{'1_Gbps'},"['ticket', 'order']",17.0,339,52,1
F,Minnesota,Saint Paul,Ramsey,605.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",39.0,315,44,2
M,Mississippi,Columbus,Lowndes,1945.0,{'500_Mbps'},"['ticket', 'order']",14.0,934,34,3
M,Alabama,Horton,Marshall,1055.0,{'200_Mbps'},"['ticket', 'order']",13.0,660,55,2
F,Texas,Austin,Travis,785.0,{'200_Mbps'},"['ticket', 'order']",28.0,282,67,2
F,Missouri,Lebanon,Laclede,1040.0,"{'1_Gbps', '500_Mbps'}",['order'],0.0,60,45,2
M,Arkansas,Washington,Hempstead,595.0,"{'500_Mbps', '25_Mbps'}",['order'],0.0,150,54,2
F,Kentucky,Mount Eden,Spencer,445.0,{'300_Mbps'},"['ticket', 'order']",15.0,189,57,1
M,New York,Holley,Orleans,1155.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",49.0,348,26,2
F,Pennsylvania,Woodlyn,Delaware,885.0,"{'200_Mbps', '100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",51.0,630,75,2
M,Texas,Richardson,Collin,1110.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",39.0,611,57,3
F,Alabama,Wetumpka,Elmore,1335.0,"{'200_Mbps', '100_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",43.0,821,42,3
F,Texas,Burlington,Falls,1505.0,{'500_Mbps'},"['ticket', 'order']",27.0,639,46,3
F,Georgia,Carrollton,Carroll,590.0,{'25_Mbps'},"['ticket', 'order']",65.0,491,43,2
M,Alabama,Cottondale,Tuscaloosa,470.0,{'100_Mbps'},"['ticket', 'order']",77.0,300,39,1
M,Kentucky,Adams,Lawrence,1240.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",14.0,660,81,2
F,Pennsylvania,Thornton,Delaware,875.0,{'200_Mbps'},"['ticket', 'order']",63.0,490,64,2
M,New York,Burt,Niagara,1370.0,{'200_Mbps'},"['ticket', 'order']",52.0,713,50,3
F,New York,Halcottsville,Delaware,965.0,{'200_Mbps'},['order'],0.0,518,27,2
M,New Mexico,Kirtland Afb,Bernalillo,650.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",5.0,478,50,2
M,Texas,Houston,Harris,1065.0,{'500_Mbps'},['order'],0.0,540,38,2
F,South Carolina,Mount Croghan,Chesterfield,1775.0,{'1_Gbps'},"['ticket', 'order']",14.0,589,31,3
M,South Carolina,Spartanburg,Spartanburg,930.0,{'1_Gbps'},"['ticket', 'order']",39.0,258,25,1
F,Oklahoma,Eagletown,McCurtain,560.0,"{'200_Mbps', '100_Mbps'}","['ticket', 'order']",1.0,193,43,1
M,Ohio,Blakeslee,Williams,2490.0,{'1_Gbps'},['order'],0.0,0,36,3
F,Ohio,Lynx,Adams,1775.0,{'1_Gbps'},"['ticket', 'order']",85.0,586,67,3
F,New York,Carmel,Putnam,430.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",9.0,221,64,1
M,Kentucky,Wheelwright,Floyd,445.0,"{'100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",9.0,188,28,1
M,Texas,Yantis,Wood,1255.0,{'1_Gbps'},"['ticket', 'order']",43.0,457,23,2
F,Texas,Balmorhea,Reeves,1145.0,"{'300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",47.0,702,81,2
M,Kentucky,Sacramento,McLean,915.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",19.0,510,77,2
F,Kentucky,Cleaton,Muhlenberg,1505.0,{'200_Mbps'},"['ticket', 'order']",35.0,855,22,3
M,Alabama,Emelle,Sumter,1210.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",37.0,608,30,3
M,Oklahoma,Pond Creek,Grant,1890.0,"{'1_Gbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",27.0,1290,34,4
M,Mississippi,Arcola,Washington,905.0,"{'200_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",5.0,420,23,2
M,North Carolina,Climax,Randolph,1450.0,{'1_Gbps'},"['ticket', 'order']",17.0,343,30,2
M,Kentucky,Hustonville,Lincoln,845.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",51.0,660,43,2
M,Texas,Voss,Coleman,545.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",49.0,201,31,1
F,Georgia,Shellman,Randolph,1270.0,{'300_Mbps'},"['ticket', 'order']",40.0,617,45,2
F,Iowa,Peru,Madison,700.0,"{'1_Gbps', '200_Mbps', '25_Mbps'}",['order'],0.0,600,57,2
F,Iowa,Evansdale,Black Hawk,275.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",53.0,150,62,1
F,Pennsylvania,Forksville,Sullivan,620.0,{'100_Mbps'},"['ticket', 'order']",35.0,420,65,2
F,North Carolina,Clayton,Johnston,285.0,{'25_Mbps'},['order'],0.0,210,51,1
M,Texas,Mc Queeney,Guadalupe,1030.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",7.0,720,35,3
M,Florida,Okeechobee,Okeechobee,1170.0,"{'1_Gbps', '200_Mbps', '100_Mbps'}",['order'],0.0,540,42,3
M,New York,New Suffolk,Suffolk,1320.0,{'300_Mbps'},"['ticket', 'order']",3.0,604,19,3
M,Minnesota,Granada,Martin,745.0,{'1_Gbps'},['order'],0.0,0,37,1
F,New York,North Bay,Oneida,940.0,{'100_Mbps'},"['ticket', 'order']",16.0,550,49,2
M,Alabama,Paint Rock,Jackson,1720.0,{'300_Mbps'},"['ticket', 'order']",14.0,509,42,3
F,Missouri,Kansas City,Clay,520.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",5.0,399,27,2
F,South Carolina,Eastover,Richland,940.0,{'100_Mbps'},['order'],0.0,0,47,2
M,New York,Little Valley,Cattaraugus,765.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",15.0,321,48,2
F,Nebraska,Sterling,Johnson,365.0,{'100_Mbps'},"['ticket', 'order']",22.0,182,20,1
F,Oklahoma,Enid,Garfield,260.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",47.0,90,61,1
F,Kentucky,Mc Kee,Jackson,820.0,"{'100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",77.0,450,21,2
F,Texas,Summerfield,Castro,900.0,{'500_Mbps'},"['ticket', 'order']",31.0,381,52,2
F,North Carolina,Barco,Currituck,1645.0,{'1_Gbps'},"['ticket', 'order']",10.0,720,32,2
F,New Mexico,Willard,Torrance,560.0,"{'100_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",22.0,300,43,1
M,New York,Castleton On Hudson,Rensselaer,1100.0,{'200_Mbps'},"['ticket', 'order']",40.0,487,26,2
M,Missouri,Bogard,Carroll,1060.0,{'1_Gbps'},"['ticket', 'order']",19.0,386,56,2
M,Oklahoma,Sparks,Lincoln,1125.0,{'1_Gbps'},"['ticket', 'order']",70.0,435,25,2
F,North Carolina,Hamlet,Richmond,1125.0,{'1_Gbps'},['order'],0.0,0,26,2
F,Texas,Baytown,Chambers,740.0,"{'200_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",46.0,450,36,2
F,Missouri,Gainesville,Ozark,1385.0,"{'300_Mbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",48.0,780,40,3
M,Texas,Fischer,Comal,1750.0,"{'200_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",43.0,1091,77,4
M,Florida,San Antonio,Pasco,880.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",45.0,418,61,2
M,New York,West Islip,Suffolk,1455.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",15.0,693,26,3
F,Georgia,Rebecca,Turner,130.0,{'300_Mbps'},None,0.0,0,48,0
M,Oklahoma,Sharon,Woodward,740.0,{'200_Mbps'},"['ticket', 'order']",34.0,317,35,2
F,Oklahoma,Marble City,Sequoyah,525.0,"{'200_Mbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",29.0,420,43,2
M,Florida,West Palm Beach,Palm Beach,385.0,"{'1_Gbps', '300_Mbps', '500_Mbps'}",['order'],0.0,150,63,1
M,Texas,Mullin,Mills,975.0,"{'200_Mbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",21.0,570,62,2
M,Georgia,Fargo,Clinch,245.0,{'200_Mbps'},"['ticket', 'order']",22.0,90,20,1
F,Ohio,Olmsted Falls,Cuyahoga,1055.0,{'200_Mbps'},"['ticket', 'order']",42.0,597,36,2
F,Iowa,Wheatland,Clinton,485.0,{'200_Mbps'},"['ticket', 'order']",9.0,270,31,1
F,Kentucky,Zoe,Lee,870.0,"{'300_Mbps', '200_Mbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",100.0,427,23,2
M,Florida,Longboat Key,Sarasota,800.0,{'25_Mbps'},"['ticket', 'order']",92.0,673,52,2
M,Minnesota,Pemberton,Blue Earth,1215.0,"{'200_Mbps', '300_Mbps', '25_Mbps'}",['order'],0.0,690,31,2
F,Texas,Groveton,Trinity,160.0,{'25_Mbps'},"['ticket', 'order']",17.0,60,40,1
M,Texas,Yancey,Medina,1300.0,{'100_Mbps'},"['ticket', 'order']",5.0,401,24,3
F,Minnesota,Pillager,Cass,1200.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",9.0,570,59,2
F,Minnesota,Saint Paul,Washington,710.0,"{'300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",42.0,540,50,2
M,Minnesota,Morgan,Redwood,1600.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",4.0,472,37,3
F,Missouri,Rosendale,Andrew,190.0,{'100_Mbps'},"['ticket', 'order']",34.0,60,24,1
M,Iowa,Roland,Story,120.0,{'100_Mbps'},None,0.0,0,55,0
M,Oklahoma,Prague,Lincoln,580.0,{'300_Mbps'},"['ticket', 'order']",12.0,300,24,1
M,Kentucky,Waddy,Shelby,1235.0,"{'1_Gbps', '300_Mbps'}","['ticket', 'order']",26.0,570,22,2
F,Nebraska,Omaha,Douglas,1070.0,{'300_Mbps'},"['ticket', 'order']",55.0,557,24,2
F,Pennsylvania,Black Lick,Indiana,450.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",27.0,240,99,1
M,Florida,Saint Augustine,St. Johns,630.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",9.0,360,28,1
F,New York,Hunter,Greene,660.0,{'100_Mbps'},"['ticket', 'order']",25.0,372,41,2
M,Arkansas,Sulphur Springs,Benton,815.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",20.0,570,23,2
F,Arkansas,Greenwood,Sebastian,620.0,{'100_Mbps'},"['ticket', 'order']",37.0,420,39,2
F,Minnesota,Warba,Itasca,125.0,{'200_Mbps'},None,0.0,0,61,0
F,Georgia,Waverly Hall,Harris,995.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",8.0,360,84,2
M,Missouri,Kansas City,Jackson,605.0,{'200_Mbps'},"['ticket', 'order']",46.0,360,28,1
F,Mississippi,Parchman,Sunflower,780.0,{'100_Mbps'},"['ticket', 'order']",33.0,411,51,2
M,Ohio,Bowerston,Carroll,855.0,"{'100_Mbps', '500_Mbps'}",['order'],0.0,420,37,2
F,Missouri,Middle Brook,Iron,1840.0,{'1_Gbps'},"['ticket', 'order']",54.0,725,20,3
F,Pennsylvania,Mentcle,Indiana,1470.0,{'300_Mbps'},"['ticket', 'order']",15.0,840,55,3
F,Texas,Mesquite,Dallas,1560.0,{'500_Mbps'},"['ticket', 'order']",16.0,810,32,3
F,South Carolina,Myrtle Beach,Horry,1100.0,{'100_Mbps'},"['ticket', 'order']",24.0,780,58,3
M,Kentucky,Earlington,Hopkins,1250.0,"{'1_Gbps', '200_Mbps', '25_Mbps'}","['ticket', 'order']",61.0,660,36,3
M,Missouri,Ludlow,Livingston,930.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",46.0,540,59,2
M,New York,New York,New York,830.0,{'200_Mbps'},"['ticket', 'order']",15.0,510,26,2
M,Arkansas,Valley Springs,Marion,900.0,{'500_Mbps'},"['ticket', 'order']",38.0,405,23,2
F,Ohio,West Milton,Miami,265.0,{'1_Gbps'},"['ticket', 'order']",22.0,55,28,1
F,Pennsylvania,Worthington,Armstrong,920.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",6.0,432,107,2
F,New York,Keene,Essex,1370.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",55.0,930,59,3
F,Nebraska,Roseland,Adams,970.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",35.0,502,48,2
M,Nebraska,Strang,Fillmore,1815.0,"{'200_Mbps', '500_Mbps'}",['order'],0.0,390,50,3
M,Minnesota,Russell,Lyon,355.0,{'300_Mbps'},"['ticket', 'order']",45.0,150,85,1
F,Minnesota,Grand Meadow,Mower,785.0,{'200_Mbps'},"['ticket', 'order']",25.0,480,22,2
F,North Carolina,Charlotte,Mecklenburg,1790.0,"{'1_Gbps', '200_Mbps', '25_Mbps'}","['ticket', 'order']",69.0,782,27,3
M,New York,Congers,Rockland,710.0,{'25_Mbps'},"['ticket', 'order']",9.0,367,25,2
M,Oklahoma,Tulsa,Tulsa,260.0,{'25_Mbps'},['order'],0.0,180,30,1
M,Alabama,Birmingham,Jefferson,800.0,"{'100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",38.0,515,27,2
F,Iowa,West Bend,Palo Alto,1340.0,{'100_Mbps'},"['ticket', 'order']",83.0,804,28,3
F,Pennsylvania,Rimersburg,Clarion,325.0,{'1_Gbps'},"['ticket', 'order']",0.0,67,30,1
F,Missouri,Williamstown,Lewis,490.0,"{'1_Gbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",53.0,180,23,1
F,Georgia,Lake Park,Lowndes,1355.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",17.0,594,60,2
M,North Carolina,Pfafftown,Forsyth,1370.0,{'300_Mbps'},"['ticket', 'order']",4.0,546,26,3
F,Texas,Grulla,Starr,1005.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",12.0,510,73,2
F,Pennsylvania,Schaefferstown,Lebanon,1295.0,"{'1_Gbps', '100_Mbps', '300_Mbps'}","['ticket', 'order']",3.0,436,53,2
F,New York,Wantagh,Nassau,1065.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",27.0,480,24,2
F,New Mexico,Paguate,Cibola,125.0,{'200_Mbps'},None,0.0,0,72,1
F,Texas,Santa Rosa,Cameron,920.0,{'200_Mbps'},"['ticket', 'order']",62.0,570,25,2
F,Minnesota,Brimson,St. Louis,1145.0,{'200_Mbps'},"['ticket', 'order']",9.0,551,52,2
F,Ohio,Scottown,Lawrence,995.0,{'1_Gbps'},"['ticket', 'order']",51.0,358,55,2
M,Missouri,Kingsville,Johnson,630.0,"{'200_Mbps', '100_Mbps'}",['order'],0.0,60,25,2
F,Georgia,Maysville,Jackson,1100.0,{'200_Mbps'},"['ticket', 'order']",3.0,636,34,2
F,New York,Earlton,Greene,1075.0,"{'200_Mbps', '100_Mbps'}","['ticket', 'order']",26.0,340,31,2
M,Florida,Sun City Center,Hillsborough,680.0,{'25_Mbps'},"['ticket', 'order']",87.0,591,67,2
M,Texas,San Perlita,Willacy,920.0,{'200_Mbps'},"['ticket', 'order']",56.0,570,26,2
M,Kentucky,Buckhorn,Perry,535.0,{'500_Mbps'},"['ticket', 'order']",58.0,200,49,1
M,Minnesota,Ortonville,Big Stone,1080.0,"{'1_Gbps', '200_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",18.0,480,37,2
F,Missouri,Mc Gee,Wayne,820.0,{'100_Mbps'},"['ticket', 'order']",1.0,455,55,2
F,New York,De Kalb Junction,St. Lawrence,1145.0,{'200_Mbps'},"['ticket', 'order']",17.0,676,85,2
M,Pennsylvania,Fayette City,Fayette,1270.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",50.0,419,27,2
F,Texas,Converse,Bexar,1640.0,"{'1_Gbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",58.0,733,22,3
M,Pennsylvania,Burnt Cabins,Fulton,940.0,{'100_Mbps'},"['ticket', 'order']",32.0,600,35,2
M,Ohio,Hamler,Henry,950.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",89.0,600,26,2
M,Mississippi,Bay Springs,Jasper,870.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",33.0,450,23,2
M,Ohio,Cleveland,Cuyahoga,505.0,{'1_Gbps'},"['ticket', 'order']",59.0,130,74,1
F,Iowa,Modale,Harrison,1460.0,{'200_Mbps'},['order'],0.0,0,59,3
M,Texas,Bacliff,Galveston,540.0,"{'1_Gbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",11.0,270,31,1
F,Iowa,Argyle,Lee,1410.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",0.0,534,70,2
M,Minnesota,Duluth,St. Louis,1460.0,{'200_Mbps'},"['ticket', 'order']",36.0,876,45,3
F,Minnesota,Brewster,Nobles,1670.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",5.0,870,40,3
F,Missouri,Gibbs,Adair,355.0,{'300_Mbps'},"['ticket', 'order']",32.0,110,24,1
F,Florida,Gulf Breeze,Santa Rosa,490.0,{'300_Mbps'},"['ticket', 'order']",48.0,217,71,1
F,Missouri,Mc Gee,Wayne,1255.0,{'1_Gbps'},"['ticket', 'order']",75.0,484,61,2
M,Ohio,Scottown,Lawrence,1250.0,"{'100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",15.0,540,19,3
F,New York,Linwood,Livingston,410.0,{'25_Mbps'},"['ticket', 'order']",51.0,313,49,1
F,North Carolina,Willard,Pender,735.0,{'500_Mbps'},"['ticket', 'order']",0.0,254,25,1
F,Iowa,Hamlin,Audubon,965.0,{'200_Mbps'},"['ticket', 'order']",18.0,537,88,2
M,New York,Wassaic,Dutchess,745.0,"{'200_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",25.0,480,84,2
F,Oklahoma,Soper,Choctaw,1505.0,{'500_Mbps'},"['ticket', 'order']",22.0,780,35,3
F,Nebraska,Deweese,Clay,610.0,"{'100_Mbps', '300_Mbps', '25_Mbps'}",['order'],0.0,360,44,1
F,North Carolina,Pope Army Airfield,Cumberland,1060.0,{'1_Gbps'},"['ticket', 'order']",19.0,380,21,2
F,New York,Felts Mills,Jefferson,335.0,{'25_Mbps'},"['ticket', 'order']",1.0,194,103,1
M,Pennsylvania,Genesee,Potter,1670.0,{'300_Mbps'},['order'],0.0,0,64,3
F,Iowa,Elliott,Montgomery,1155.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",39.0,367,29,2
M,New York,Beaver Dams,Schuyler,1180.0,{'100_Mbps'},"['ticket', 'order']",39.0,710,74,3
M,Ohio,Atwater,Portage,1470.0,{'300_Mbps'},"['ticket', 'order']",15.0,767,45,3
F,Alabama,Birmingham,Jefferson,1415.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",82.0,908,63,3
M,Arkansas,Chidester,Ouachita,710.0,{'25_Mbps'},"['ticket', 'order']",55.0,389,83,2
F,Missouri,Wappapello,Wayne,890.0,{'25_Mbps'},"['ticket', 'order']",52.0,691,53,3
M,Missouri,Pilot Knob,Iron,1460.0,{'200_Mbps'},"['ticket', 'order']",27.0,930,81,3
M,New York,Purchase,Westchester,1370.0,{'200_Mbps'},"['ticket', 'order']",46.0,778,43,3
F,Pennsylvania,Ohiopyle,Fayette,1725.0,"{'1_Gbps', '200_Mbps', '300_Mbps'}","['ticket', 'order']",8.0,450,51,3
M,Ohio,Kings Mills,Warren,745.0,{'1_Gbps'},['order'],0.0,0,62,1
M,New York,Palmyra,Wayne,1005.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",2.0,690,61,2
F,Iowa,Davenport,Scott,175.0,{'300_Mbps'},"['ticket', 'order']",6.0,15,27,1
F,Pennsylvania,East Freedom,Blair,760.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",48.0,570,52,2
F,Texas,Olton,Lamb,445.0,{'1_Gbps'},"['ticket', 'order']",57.0,150,62,1
M,Pennsylvania,Pine Grove Mills,Centre,1840.0,{'1_Gbps'},"['ticket', 'order']",47.0,581,31,3
M,Ohio,Buckland,Auglaize,385.0,{'25_Mbps'},"['ticket', 'order']",115.0,267,42,1
M,Minnesota,Harmony,Fillmore,230.0,"{'300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",15.0,90,38,1
M,Nebraska,Denton,Lancaster,445.0,{'200_Mbps'},"['ticket', 'order']",14.0,224,47,1
F,Mississippi,Minter City,Leflore,770.0,{'300_Mbps'},"['ticket', 'order']",23.0,348,33,2
F,Minnesota,Ruthton,Pipestone,1110.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",93.0,556,49,2
F,Missouri,Gilman City,Harrison,190.0,"{'1_Gbps', '300_Mbps'}","['ticket', 'order']",10.0,30,20,1
F,Minnesota,Euclid,Polk,1550.0,{'200_Mbps'},"['ticket', 'order']",42.0,894,24,3
M,Nebraska,Grant,Perkins,1055.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",39.0,570,28,2
F,North Carolina,Maggie Valley,Haywood,135.0,{'500_Mbps'},None,0.0,0,35,0
F,Pennsylvania,Grassflat,Clearfield,695.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",12.0,360,27,2
F,New York,Martinsburg,Lewis,245.0,{'200_Mbps'},"['ticket', 'order']",17.0,81,22,1
F,North Carolina,Speed,Edgecombe,625.0,{'300_Mbps'},"['ticket', 'order']",7.0,306,44,1
F,Kentucky,Ashcamp,Pike,1055.0,{'200_Mbps'},"['ticket', 'order']",5.0,464,33,2
F,Texas,Houston,Harris,895.0,"{'1_Gbps', '200_Mbps', '300_Mbps'}","['ticket', 'order']",42.0,390,19,2
F,Pennsylvania,Rochester Mills,Indiana,560.0,{'25_Mbps'},"['ticket', 'order']",23.0,404,21,2
M,Mississippi,Ackerman,Choctaw,1325.0,"{'200_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",27.0,750,39,3
M,New York,Staten Island,Richmond,655.0,"{'1_Gbps', '300_Mbps'}","['ticket', 'order']",27.0,239,65,1
M,Texas,San Antonio,Bexar,1690.0,"{'1_Gbps', '500_Mbps'}","['ticket', 'order']",9.0,720,34,2
F,New York,Salt Point,Dutchess,1140.0,"{'1_Gbps', '100_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",46.0,540,23,2
F,Pennsylvania,Grantham,Cumberland,640.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",53.0,418,31,2
M,Iowa,Williamsburg,Iowa,575.0,"{'200_Mbps', '25_Mbps'}",['order'],0.0,510,25,2
F,Missouri,Dadeville,Dade,505.0,{'100_Mbps'},"['ticket', 'order']",33.0,311,42,1
F,Alabama,Cowarts,Houston,680.0,"{'200_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",30.0,360,21,1
M,Minnesota,Buffalo Lake,Renville,1030.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",57.0,540,20,2
M,Minnesota,Minneapolis,Hennepin,185.0,{'25_Mbps'},['order'],0.0,0,26,1
F,Texas,Hale Center,Hale,560.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",32.0,338,47,2
F,Iowa,Mystic,Appanoose,740.0,{'100_Mbps'},"['ticket', 'order']",50.0,510,50,2
M,Missouri,Golden City,Barton,860.0,{'25_Mbps'},"['ticket', 'order']",18.0,726,43,3
M,Texas,Placedo,Victoria,185.0,{'500_Mbps'},"['ticket', 'order']",41.0,23,30,1
F,Arkansas,Guion,Izard,740.0,{'100_Mbps'},"['ticket', 'order']",9.0,456,94,2
F,Ohio,Fayetteville,Brown,740.0,{'100_Mbps'},"['ticket', 'order']",8.0,247,30,2
M,New York,Phillipsport,Sullivan,1230.0,"{'1_Gbps', '300_Mbps', '500_Mbps'}",['order'],0.0,540,63,2
M,Alabama,Newbern,Hale,1165.0,"{'1_Gbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",47.0,709,19,3
M,Oklahoma,Elk City,Beckham,620.0,{'25_Mbps'},"['ticket', 'order']",20.0,497,21,2
M,Minnesota,Foreston,Mille Lacs,1525.0,"{'1_Gbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",99.0,445,27,3
M,Minnesota,Humboldt,Kittson,1995.0,"{'1_Gbps', '500_Mbps'}","['ticket', 'order']",44.0,900,20,3
F,Minnesota,Plainview,Wabasha,785.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",11.0,450,50,2
M,Ohio,Kirby,Wyandot,1380.0,"{'200_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",15.0,810,38,3
F,Arkansas,Ozone,Johnson,120.0,{'100_Mbps'},None,0.0,0,56,0
M,Alabama,Banks,Pike,370.0,"{'1_Gbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",23.0,240,19,1
M,Ohio,Cleveland,Cuyahoga,1000.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",75.0,480,44,2
F,Ohio,Columbus,Franklin,800.0,"{'1_Gbps', '300_Mbps'}","['ticket', 'order']",59.0,390,31,2
M,North Carolina,Maple Hill,Onslow,435.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",26.0,238,26,1
F,Nebraska,Jackson,Dakota,490.0,{'300_Mbps'},"['ticket', 'order']",62.0,240,26,1
F,New York,Piermont,Rockland,700.0,{'100_Mbps'},"['ticket', 'order']",2.0,106,67,2
M,Alabama,Belle Mina,Limestone,620.0,{'25_Mbps'},"['ticket', 'order']",26.0,529,51,2
M,Arkansas,Wabash,Phillips,220.0,{'300_Mbps'},"['ticket', 'order']",11.0,30,28,1
F,Texas,Duncanville,Dallas,1780.0,{'500_Mbps'},['order'],0.0,930,34,3
F,New Mexico,Medanales,Rio Arriba,1125.0,{'1_Gbps'},"['ticket', 'order']",41.0,434,30,2
M,South Carolina,Pinewood,Sumter,1570.0,{'300_Mbps'},['order'],0.0,0,43,3
M,Missouri,Excello,Macon,500.0,"{'1_Gbps', '100_Mbps'}",['order'],0.0,120,39,1
M,Iowa,Burt,Kossuth,1470.0,{'300_Mbps'},"['ticket', 'order']",68.0,647,88,3
M,Missouri,Middle Brook,Iron,525.0,"{'1_Gbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",94.0,273,70,1
M,New York,Levittown,Nassau,395.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",14.0,180,79,1
F,Nebraska,Saint Edward,Boone,1665.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",1.0,870,44,3
M,Arkansas,Saint Francis,Clay,1520.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",12.0,810,39,3
M,Minnesota,Hokah,Houston,1315.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",8.0,510,44,2
M,Georgia,Epworth,Fannin,680.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",30.0,360,29,2
F,New York,Buffalo,Erie,1515.0,{'1_Gbps'},"['ticket', 'order']",4.0,621,58,2
F,Kentucky,Lovely,Martin,1250.0,"{'200_Mbps', '100_Mbps'}","['ticket', 'order']",30.0,720,20,3
